,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
473,Neil Diamond,I Am... I Said,0.246,0.375,10,-14.409,1,0.0272,0.141,4.97e-06,0.109,0.511,90.53,audio_features,4wOKTOwGVrie2GIbCMEe7U,spotify:track:4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/tracks/4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/audio-analysis/4wOKTOwGVrie2GIbCMEe7U,213200,4
474,Doe Maar,De Bom,0.859,0.812,7,-8.211,0,0.043,0.305,0.0,0.124,0.856,132.575,audio_features,3i2ZaFbGMZmerAEoVHvsmB,spotify:track:3i2ZaFbGMZmerAEoVHvsmB,https://api.spotify.com/v1/tracks/3i2ZaFbGMZmerAEoVHvsmB,https://api.spotify.com/v1/audio-analysis/3i2ZaFbGMZmerAEoVHvsmB,161286,4
475,BLØF,Dansen Aan Zee,0.348,0.431,7,-10.546,1,0.0333,0.16,0.0,0.0969,0.257,193.753,audio_features,6hC1xBNYMVK4acdnEXaZVD,spotify:track:6hC1xBNYMVK4acdnEXaZVD,https://api.spotify.com/v1/tracks/6hC1xBNYMVK4acdnEXaZVD,https://api.spotify.com/v1/audio-analysis/6hC1xBNYMVK4acdnEXaZVD,274867,3
476,Joe Cocker,With A Little Help From My Friends,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,audio_features,0YZ3J8xzGwLOg4yEgST1YK,spotify:track:0YZ3J8xzGwLOg4yEgST1YK,https://api.spotify.com/v1/tracks/0YZ3J8xzGwLOg4yEgST1YK,https://api.spotify.com/v1/audio-analysis/0YZ3J8xzGwLOg4yEgST1YK,312173,3
477,The Beatles,Penny Lane,0.633,0.385,9,-9.967,1,0.0358,0.411,8.72e-05,0.095,0.647,113.956,audio_features,1sjmKmR4u9xDeJHjDCn2bZ,spotify:track:1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/tracks/1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/audio-analysis/1sjmKmR4u9xDeJHjDCn2bZ,182053,4
478,Anita Meyer,Why Tell Me Why,0.683,0.575,11,-8.395,1,0.0264,0.023,0.000859,0.125,0.825,110.012,audio_features,5XoEhSnhE0aITknzQl9Rgz,spotify:track:5XoEhSnhE0aITknzQl9Rgz,https://api.spotify.com/v1/tracks/5XoEhSnhE0aITknzQl9Rgz,https://api.spotify.com/v1/audio-analysis/5XoEhSnhE0aITknzQl9Rgz,188867,4
479,The Police,Message In A Bottle,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,audio_features,3z6XUommYDWPHeFhmhhT6j,spotify:track:3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j,225960,4
480,Imagine Dragons,Radioactive,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4
481,The Boxer Rebellion,Diamonds,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,1z9kQ14XBSN0r2v6fx4IdG,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/tracks/1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/audio-analysis/1z9kQ14XBSN0r2v6fx4IdG,225147,4
482,Queen,Another One Bites The Dust,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
483,Anouk,Lost,0.586,0.128,7,-9.297,1,0.0496,0.963,0.0,0.0858,0.371,123.498,audio_features,0zMzyHAeMvwq5CRstru1Fp,spotify:track:0zMzyHAeMvwq5CRstru1Fp,https://api.spotify.com/v1/tracks/0zMzyHAeMvwq5CRstru1Fp,https://api.spotify.com/v1/audio-analysis/0zMzyHAeMvwq5CRstru1Fp,276067,4
484,George Michael,A Different Corner,0.263,0.286,6,-10.34,1,0.0335,0.857,0.00898,0.105,0.151,99.001,audio_features,6khoye7kysa6cLGY0AO9dO,spotify:track:6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/tracks/6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/audio-analysis/6khoye7kysa6cLGY0AO9dO,243533,4
485,Donna Summer,I Feel Love,0.689,0.675,0,-16.248,1,0.0434,0.0127,0.647,0.0987,0.937,128.1,audio_features,4rS63BySQrdWuTswkkZ5iS,spotify:track:4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/tracks/4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/audio-analysis/4rS63BySQrdWuTswkkZ5iS,493600,4
486,The Smiths,There Is a Light That Never Goes Out,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,audio_features,0WQiDwKJclirSYG9v5tayI,spotify:track:0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/tracks/0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/audio-analysis/0WQiDwKJclirSYG9v5tayI,244587,4
487,Adele,When We Were Young,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,audio_features,7GgWAITsYJaRM3r50rfh5w,spotify:track:7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/tracks/7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/audio-analysis/7GgWAITsYJaRM3r50rfh5w,290900,4
488,Het Goede Doel,Alles Geprobeerd (Albumversie),0.818,0.718,7,-6.921,0,0.0918,0.328,0.0,0.148,0.467,139.996,audio_features,1TrEcGRcEMwq7fiuLCMYYe,spotify:track:1TrEcGRcEMwq7fiuLCMYYe,https://api.spotify.com/v1/tracks/1TrEcGRcEMwq7fiuLCMYYe,https://api.spotify.com/v1/audio-analysis/1TrEcGRcEMwq7fiuLCMYYe,151223,4
489,"Earth, Wind & Fire",Fantasy,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,audio_features,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4
490,Eminem,Without Me,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
491,Chef'Special,In Your Arms,0.332,0.786,3,-4.112,1,0.0334,0.0295,0.941,0.418,0.444,139.988,audio_features,2DgaPZppYXSYGCaBceXfTw,spotify:track:2DgaPZppYXSYGCaBceXfTw,https://api.spotify.com/v1/tracks/2DgaPZppYXSYGCaBceXfTw,https://api.spotify.com/v1/audio-analysis/2DgaPZppYXSYGCaBceXfTw,279350,4
492,Bee Gees,Stayin' Alive,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,spotify:track:5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/tracks/5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/audio-analysis/5ubvP9oKmxLUVq506fgLhk,285373,4
493,Muse,Supermassive Black Hole,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
494,Kings Of Leon,Sex On Fire,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4
495,Don McLean,American Pie (Albumversie),0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
496,Lex Uiting,Nao 't Zuuje,0.255,0.525,7,-5.996,1,0.0365,0.392,0.0,0.0457,0.451,189.981,audio_features,6gMZcGbkpq702TXidtWKX0,spotify:track:6gMZcGbkpq702TXidtWKX0,https://api.spotify.com/v1/tracks/6gMZcGbkpq702TXidtWKX0,https://api.spotify.com/v1/audio-analysis/6gMZcGbkpq702TXidtWKX0,212526,3
497,Stromae,Papaoutai,0.734,0.809,10,-7.264,0,0.0839,0.0266,0.0,0.0642,0.254,116.022,audio_features,1QFw2xxyQtgKjlrMCEqsNj,spotify:track:1QFw2xxyQtgKjlrMCEqsNj,https://api.spotify.com/v1/tracks/1QFw2xxyQtgKjlrMCEqsNj,https://api.spotify.com/v1/audio-analysis/1QFw2xxyQtgKjlrMCEqsNj,232147,4
498,Van Morrison,Brown Eyed Girl,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
499,Muse,Plug In Baby,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,audio_features,429MqIq5nGH32feyRZHunv,spotify:track:429MqIq5nGH32feyRZHunv,https://api.spotify.com/v1/tracks/429MqIq5nGH32feyRZHunv,https://api.spotify.com/v1/audio-analysis/429MqIq5nGH32feyRZHunv,218000,4
500,Scorpions,Still Loving You,0.273,0.39,8,-12.384,0,0.0317,0.134,0.00174,0.183,0.0851,103.955,audio_features,7kjsCbksOZotNNHOvKsJJh,spotify:track:7kjsCbksOZotNNHOvKsJJh,https://api.spotify.com/v1/tracks/7kjsCbksOZotNNHOvKsJJh,https://api.spotify.com/v1/audio-analysis/7kjsCbksOZotNNHOvKsJJh,387000,4
501,Billie Eilish,Bad Guy,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
502,Stranglers,Golden Brown,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3
503,Spinvis,Kom Terug,0.501,0.725,5,-5.637,1,0.0257,0.0149,0.000492,0.204,0.233,97.001,audio_features,4ovxUTMs3Mi7ntZS2tJojk,spotify:track:4ovxUTMs3Mi7ntZS2tJojk,https://api.spotify.com/v1/tracks/4ovxUTMs3Mi7ntZS2tJojk,https://api.spotify.com/v1/audio-analysis/4ovxUTMs3Mi7ntZS2tJojk,230827,3
504,Iron Maiden,The Trooper,0.286,0.907,4,-4.601,0,0.0702,0.0326,0.00837,0.311,0.662,159.756,audio_features,2C3B3dva983HPMojFqWLOp,spotify:track:2C3B3dva983HPMojFqWLOp,https://api.spotify.com/v1/tracks/2C3B3dva983HPMojFqWLOp,https://api.spotify.com/v1/audio-analysis/2C3B3dva983HPMojFqWLOp,252733,4
505,Foo Fighters,Learn To Fly,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
506,Bruce Springsteen,Badlands,0.609,0.777,4,-7.548,1,0.0487,0.0862,1.16e-05,0.278,0.852,122.612,audio_features,0M1YQiRGel1tTMjA3orfRd,spotify:track:0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/tracks/0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/audio-analysis/0M1YQiRGel1tTMjA3orfRd,242453,4
507,Golden Earring,Going To The Run,0.436,0.598,7,-10.814,1,0.0375,0.24,0.0,0.77,0.286,130.841,audio_features,4CcViz4mmZRoMS9j6yGncz,spotify:track:4CcViz4mmZRoMS9j6yGncz,https://api.spotify.com/v1/tracks/4CcViz4mmZRoMS9j6yGncz,https://api.spotify.com/v1/audio-analysis/4CcViz4mmZRoMS9j6yGncz,237107,4
508,Imagine Dragons,Demons,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4
509,Acda & De Munnik,Niet Of Nooit Geweest,0.478,0.506,7,-9.542,1,0.0356,0.381,0.0,0.166,0.509,122.174,audio_features,4439gDsZasiXC4mGpw6yJc,spotify:track:4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/tracks/4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/audio-analysis/4439gDsZasiXC4mGpw6yJc,242493,3
510,The War On Drugs,Under The Pressure (Albumversie),0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4
511,Orchestral Manoeuvres In The Dark,Joan Of Arc (Maid Of Orleans),0.522,0.744,8,-8.175,1,0.0371,0.027,0.682,0.0599,0.333,109.788,audio_features,5WeMMlylGCVGc0ChHSysJA,spotify:track:5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/tracks/5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/audio-analysis/5WeMMlylGCVGc0ChHSysJA,252053,3
512,Racoon,De Echte Vent,0.363,0.35,6,-7.569,1,0.0336,0.823,8.07e-05,0.125,0.428,184.161,audio_features,626ZUQrsDvWnu4vi3NoOn2,spotify:track:626ZUQrsDvWnu4vi3NoOn2,https://api.spotify.com/v1/tracks/626ZUQrsDvWnu4vi3NoOn2,https://api.spotify.com/v1/audio-analysis/626ZUQrsDvWnu4vi3NoOn2,235263,4
513,Eminem,The Real Slim Shady,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
514,Kane,Rain Down On Me,0.465,0.194,4,-10.569,1,0.0486,0.915,6.48e-05,0.0816,0.249,169.397,audio_features,1tI9hr27FRBYzuNxCOQuQ0,spotify:track:1tI9hr27FRBYzuNxCOQuQ0,https://api.spotify.com/v1/tracks/1tI9hr27FRBYzuNxCOQuQ0,https://api.spotify.com/v1/audio-analysis/1tI9hr27FRBYzuNxCOQuQ0,156512,5
515,Golden Earring,Long Blond Animal,0.441,0.701,2,-7.555,1,0.0441,0.00532,7.63e-06,0.283,0.779,168.951,audio_features,0AZWoNkYdu31rhQZfBQBM1,spotify:track:0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/tracks/0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/audio-analysis/0AZWoNkYdu31rhQZfBQBM1,216627,4
516,Michael Jackson,Smooth Criminal,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
517,De Dijk,Ik Kan Het Niet Alleen,0.653,0.957,4,-4.129,1,0.0704,0.0784,0.0,0.161,0.664,108.973,audio_features,4bHbBpyPrdB3TZE8VHL536,spotify:track:4bHbBpyPrdB3TZE8VHL536,https://api.spotify.com/v1/tracks/4bHbBpyPrdB3TZE8VHL536,https://api.spotify.com/v1/audio-analysis/4bHbBpyPrdB3TZE8VHL536,198790,4
518,Eric Clapton,Layla (Unplugged),0.559,0.524,2,-11.64,0,0.0462,0.318,0.00094,0.933,0.652,93.85,audio_features,0zxj7dVhYZq5ACyaDx5XIo,spotify:track:0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/tracks/0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/audio-analysis/0zxj7dVhYZq5ACyaDx5XIo,289027,4
519,George Michael,Cowboys And Angels (Albumversie),0.637,0.423,9,-6.754,0,0.0898,0.0929,0.0,0.113,0.198,136.857,audio_features,6HhZDGrpQuj2iLiN1JCpyl,spotify:track:6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/tracks/6HhZDGrpQuj2iLiN1JCpyl,https://api.spotify.com/v1/audio-analysis/6HhZDGrpQuj2iLiN1JCpyl,133973,4
520,Bee Gees,How Deep Is Your Love,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,audio_features,2JoZzpdeP2G6Csfdq5aLXP,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4
521,Queen,Crazy Little Thing Called Love,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,35ItUJlMtjOQW3SSiTCrrw,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373,4
522,Muse,Starlight,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,3skn2lauGk7Dx6bVIt5DVj,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4
523,Boudewijn de Groot,De Vondeling Van Ameland,0.423,0.34,0,-12.27,1,0.03,0.64,0.0,0.202,0.232,107.461,audio_features,5D5ugzf8KdbTU7ftfFq6Qv,spotify:track:5D5ugzf8KdbTU7ftfFq6Qv,https://api.spotify.com/v1/tracks/5D5ugzf8KdbTU7ftfFq6Qv,https://api.spotify.com/v1/audio-analysis/5D5ugzf8KdbTU7ftfFq6Qv,303560,4
524,Fleetwood Mac,Don't Stop,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
525,Iron Maiden,Wasted Years,0.315,0.96,4,-4.657,0,0.0933,0.0259,0.000141,0.161,0.496,154.131,audio_features,2Ghp7Ko67utW6Xk07MkVKj,spotify:track:2Ghp7Ko67utW6Xk07MkVKj,https://api.spotify.com/v1/tracks/2Ghp7Ko67utW6Xk07MkVKj,https://api.spotify.com/v1/audio-analysis/2Ghp7Ko67utW6Xk07MkVKj,309640,4
526,Liquido,Narcotic,0.711,0.718,1,-5.671,1,0.0994,0.379,0.0,0.119,0.689,159.953,audio_features,0p0cOpBujR114Wirv5AM7W,spotify:track:0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/tracks/0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/audio-analysis/0p0cOpBujR114Wirv5AM7W,173991,4
527,Editors,Smokers Outside The Hospital Doors,0.528,0.676,7,-3.792,1,0.037,4.69e-05,0.0652,0.116,0.528,122.988,audio_features,2ibNhXeLiX8fm7KQtQUIgl,spotify:track:2ibNhXeLiX8fm7KQtQUIgl,https://api.spotify.com/v1/tracks/2ibNhXeLiX8fm7KQtQUIgl,https://api.spotify.com/v1/audio-analysis/2ibNhXeLiX8fm7KQtQUIgl,297640,4
528,Frankie Goes To Hollywood,The Power Of Love,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,audio_features,2olVm1lHicpveMAo4AUDRB,spotify:track:2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/tracks/2olVm1lHicpveMAo4AUDRB,https://api.spotify.com/v1/audio-analysis/2olVm1lHicpveMAo4AUDRB,234333,4
529,Neet Oét Lottum,Hald Mich 's Vas,0.291,0.535,7,-8.018,1,0.0425,0.294,0.0,0.12,0.155,179.262,audio_features,20yjgzUpdqsYAMykkEWipE,spotify:track:20yjgzUpdqsYAMykkEWipE,https://api.spotify.com/v1/tracks/20yjgzUpdqsYAMykkEWipE,https://api.spotify.com/v1/audio-analysis/20yjgzUpdqsYAMykkEWipE,250733,3
530,Linkin Park,Breaking The Habit,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4
531,Hero,Toen Ik Je Zag,0.538,0.45,5,-7.792,1,0.0243,0.526,4.06e-06,0.0931,0.261,103.594,audio_features,2gF1xHqmuiDYaDj9kboQFe,spotify:track:2gF1xHqmuiDYaDj9kboQFe,https://api.spotify.com/v1/tracks/2gF1xHqmuiDYaDj9kboQFe,https://api.spotify.com/v1/audio-analysis/2gF1xHqmuiDYaDj9kboQFe,204833,3
532,America,A Horse With No Name,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4
533,De Staat,Witch Doctor,0.875,0.941,0,-6.438,1,0.0474,0.0972,0.000143,0.184,0.968,136.044,audio_features,5YZuePCawcrg0DJrWovPu7,spotify:track:5YZuePCawcrg0DJrWovPu7,https://api.spotify.com/v1/tracks/5YZuePCawcrg0DJrWovPu7,https://api.spotify.com/v1/audio-analysis/5YZuePCawcrg0DJrWovPu7,187453,4
534,David Bowie,Let's Dance,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,audio_features,3ix6K4wZY29bCujrSznwFZ,spotify:track:3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,457676,4
535,Pink Floyd,High Hopes,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4
536,Neil Young,Old Man,0.612,0.245,1,-9.366,0,0.0305,0.877,0.164,0.0932,0.741,147.48,audio_features,03s5inSZMzvL75LoBldjAo,spotify:track:03s5inSZMzvL75LoBldjAo,https://api.spotify.com/v1/tracks/03s5inSZMzvL75LoBldjAo,https://api.spotify.com/v1/audio-analysis/03s5inSZMzvL75LoBldjAo,193787,4
537,Phil Collins,You'll Be In My Heart,0.568,0.748,8,-6.54,1,0.0299,0.0626,2.18e-06,0.0947,0.623,96.59,audio_features,4Y8vb1uy9IjM2V1hqvrAid,spotify:track:4Y8vb1uy9IjM2V1hqvrAid,https://api.spotify.com/v1/tracks/4Y8vb1uy9IjM2V1hqvrAid,https://api.spotify.com/v1/audio-analysis/4Y8vb1uy9IjM2V1hqvrAid,256733,4
538,Marvin Gaye,What's Going On,0.283,0.716,1,-9.632,0,0.0986,0.447,0.0,0.399,0.828,201.96,audio_features,3Um9toULmYFGCpvaIPFw7l,spotify:track:3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/tracks/3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/audio-analysis/3Um9toULmYFGCpvaIPFw7l,233000,4
539,ABBA,Happy New Year,0.51,0.375,9,-9.185,1,0.0288,0.813,0.0,0.145,0.25,132.552,audio_features,4AsvGVDWs16fqIiIdDzyvX,spotify:track:4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/tracks/4AsvGVDWs16fqIiIdDzyvX,https://api.spotify.com/v1/audio-analysis/4AsvGVDWs16fqIiIdDzyvX,263693,4
540,Johnny Cash,I Walk The Line,0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834,audio_features,1TKPfF2fvn6gVLVfp3iG4j,spotify:track:1TKPfF2fvn6gVLVfp3iG4j,https://api.spotify.com/v1/tracks/1TKPfF2fvn6gVLVfp3iG4j,https://api.spotify.com/v1/audio-analysis/1TKPfF2fvn6gVLVfp3iG4j,163046,4
541,Nightwish,Élan (Albumversie),0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,audio_features,5oAvb7LpUBwQfBtQ6hmS4Q,spotify:track:5oAvb7LpUBwQfBtQ6hmS4Q,https://api.spotify.com/v1/tracks/5oAvb7LpUBwQfBtQ6hmS4Q,https://api.spotify.com/v1/audio-analysis/5oAvb7LpUBwQfBtQ6hmS4Q,287000,4
